MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010002733,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:11,2013-01-30 00:00:00,None,2013-04-02 00:00:00,2021-02-15 14:56:11,2013-02-14 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002734,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:13,2013-04-01 00:00:00,None,2013-06-01 00:00:00,2021-02-15 14:56:13,2013-01-16 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002735,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:14,2013-01-25 00:00:00,None,2013-04-02 00:00:00,2021-02-15 14:56:14,2013-02-14 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002736,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:15,2013-06-01 00:00:00,None,2013-01-15 00:00:00,2021-02-15 14:56:15,2013-01-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002737,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:16,2013-01-29 00:00:00,None,2013-03-02 00:00:00,2021-02-15 14:56:16,2013-02-13 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002738,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:17,2012-12-25 00:00:00,None,2012-12-29 00:00:00,2021-02-15 14:56:17,2013-08-01 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002739,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:18,2013-10-01 00:00:00,None,2013-01-14 00:00:00,2021-02-15 14:56:18,2013-01-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002740,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:19,2013-05-01 00:00:00,None,2013-07-01 00:00:00,2021-02-15 14:56:19,2013-01-17 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002741,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:20,2012-12-27 00:00:00,None,2013-02-01 00:00:00,2021-02-15 14:56:20,2013-12-01 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002742,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:22,2013-01-25 00:00:00,None,2013-01-29 00:00:00,2021-02-15 14:56:22,2013-08-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002743,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:23,2013-01-27 00:00:00,None,2013-04-02 00:00:00,2021-02-15 14:56:23,2013-02-14 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002744,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:24,2013-01-01 00:00:00,None,2013-05-01 00:00:00,2021-02-15 14:56:24,2013-01-15 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002745,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:25,2012-12-25 00:00:00,None,2012-12-27 00:00:00,2021-02-15 14:56:25,2013-06-01 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002746,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:26,2013-06-01 00:00:00,None,2013-01-14 00:00:00,2021-02-15 14:56:26,2013-01-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002747,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:27,2012-12-30 00:00:00,None,2013-06-01 00:00:00,2021-02-15 14:56:27,2013-01-16 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002748,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:28,2012-12-27 00:00:00,None,2012-12-31 00:00:00,2021-02-15 14:56:28,2013-10-01 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002749,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:29,2012-12-31 00:00:00,None,2013-07-01 00:00:00,2021-02-15 14:56:29,2013-01-17 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002750,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:30,2013-01-20 00:00:00,None,2013-01-23 00:00:00,2021-02-15 14:56:30,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002751,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:31,2013-01-01 00:00:00,None,2013-08-01 00:00:00,2021-02-15 14:56:31,2013-01-18 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002752,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:32,2013-01-15 00:00:00,None,2013-01-24 00:00:00,2021-02-15 14:56:32,2013-03-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002753,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:33,2012-12-26 00:00:00,None,2013-05-01 00:00:00,2021-02-15 14:56:33,2013-01-15 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002754,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:35,2013-01-01 00:00:00,None,2013-09-01 00:00:00,2021-02-15 14:56:35,2013-01-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002755,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:36,2012-12-30 00:00:00,None,2013-07-01 00:00:00,2021-02-15 14:56:36,2013-01-17 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002756,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:37,2012-12-30 00:00:00,None,2013-09-01 00:00:00,2021-02-15 14:56:37,2013-01-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002757,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:39,2012-12-27 00:00:00,None,2013-05-01 00:00:00,2021-02-15 14:56:39,2013-01-15 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002758,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:40,2013-11-01 00:00:00,None,2013-01-21 00:00:00,2021-02-15 14:56:40,2013-01-31 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002759,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:41,2013-11-01 00:00:00,None,2013-01-17 00:00:00,2021-02-15 14:56:41,2013-01-27 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002760,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:56:42,2013-01-17 00:00:00,None,2013-01-23 00:00:00,2021-02-15 14:56:42,2013-02-02 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002761,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:45,2013-08-02 00:00:00,None,2013-02-13 00:00:00,2021-02-15 14:58:45,2013-02-23 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002762,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:46,2013-01-30 00:00:00,None,2013-04-02 00:00:00,2021-02-15 14:58:46,2013-02-14 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002763,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:47,2013-07-02 00:00:00,None,2013-12-02 00:00:00,2021-02-15 14:58:47,2013-02-22 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002764,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:48,2013-05-02 00:00:00,None,2013-10-02 00:00:00,2021-02-15 14:58:48,2013-02-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002765,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:49,2013-04-02 00:00:00,None,2013-09-02 00:00:00,2021-02-15 14:58:49,2013-02-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002766,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:50,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:58:50,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002767,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:51,2013-02-02 00:00:00,None,2013-07-02 00:00:00,2021-02-15 14:58:51,2013-02-17 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002768,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:51,2013-06-02 00:00:00,None,2013-11-02 00:00:00,2021-02-15 14:58:51,2013-02-21 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002769,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:52,2013-04-02 00:00:00,None,2013-09-02 00:00:00,2021-02-15 14:58:52,2013-02-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002770,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:53,2013-06-02 00:00:00,None,2013-11-02 00:00:00,2021-02-15 14:58:53,2013-02-21 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002771,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:54,2013-05-02 00:00:00,None,2013-10-02 00:00:00,2021-02-15 14:58:54,2013-02-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002772,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:54,2013-01-31 00:00:00,None,2013-05-02 00:00:00,2021-02-15 14:58:54,2013-02-15 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002773,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:55,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:58:55,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002774,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:56,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:58:56,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002775,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:57,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:58:57,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002776,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:59,2013-03-02 00:00:00,None,2013-08-02 00:00:00,2021-02-15 14:58:59,2013-02-18 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002777,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:58:59,2013-04-02 00:00:00,None,2013-09-02 00:00:00,2021-02-15 14:58:59,2013-02-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002778,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:00,2013-07-02 00:00:00,None,2013-12-02 00:00:00,2021-02-15 14:59:00,2013-02-22 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002779,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:01,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:59:01,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002780,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:02,2013-06-02 00:00:00,None,2013-11-02 00:00:00,2021-02-15 14:59:02,2013-02-21 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002781,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:03,2013-08-02 00:00:00,None,2013-02-13 00:00:00,2021-02-15 14:59:03,2013-02-23 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002782,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:04,2013-01-29 00:00:00,None,2013-03-02 00:00:00,2021-02-15 14:59:04,2013-02-13 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002783,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:06,2013-04-02 00:00:00,None,2013-09-02 00:00:00,2021-02-15 14:59:06,2013-02-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002784,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:08,2013-01-29 00:00:00,None,2013-03-02 00:00:00,2021-02-15 14:59:08,2013-02-13 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002785,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:10,2013-04-02 00:00:00,None,2013-09-02 00:00:00,2021-02-15 14:59:10,2013-02-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002786,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:10,2013-01-30 00:00:00,None,2013-04-02 00:00:00,2021-02-15 14:59:10,2013-02-14 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002787,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:11,2013-03-02 00:00:00,None,2013-08-02 00:00:00,2021-02-15 14:59:11,2013-02-18 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002788,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:12,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:59:12,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002789,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:14,2013-07-02 00:00:00,None,2013-12-02 00:00:00,2021-02-15 14:59:14,2013-02-22 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002790,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:15,2013-05-02 00:00:00,None,2013-10-02 00:00:00,2021-02-15 14:59:15,2013-02-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002791,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:16,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:59:16,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002792,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:16,2013-10-02 00:00:00,None,2013-02-15 00:00:00,2021-02-15 14:59:16,2013-02-25 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002793,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:18,2013-09-02 00:00:00,None,2013-02-14 00:00:00,2021-02-15 14:59:18,2013-02-24 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002794,RX   ,Roadcross Inspection                    ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:19,2013-05-02 00:00:00,None,2013-10-02 00:00:00,2021-02-15 14:59:19,2013-02-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002795,HI   ,Hi-Rail Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:19,2013-01-31 00:00:00,None,2013-05-02 00:00:00,2021-02-15 14:59:19,2013-02-15 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002796,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:21,2013-04-02 00:00:00,None,2013-09-02 00:00:00,2021-02-15 14:59:21,2013-02-19 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002797,TO   ,Turnout Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:22,2013-05-02 00:00:00,None,2013-10-02 00:00:00,2021-02-15 14:59:22,2013-02-20 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002798,GC   ,Geometry Car Inspection                 ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:23,2013-08-02 00:00:00,None,2013-02-13 00:00:00,2021-02-15 14:59:23,2013-02-23 00:00:00,2021-02-15 00:00:00,       ,              ,      
800,000010002799,WI   ,Walking Inspection                      ,PM   ,     ,LAMDEMO     ,2013-02-13 00:00:00,            ,None,2021-02-15 14:59:24,2013-07-02 00:00:00,None,2013-12-02 00:00:00,2021-02-15 14:59:24,2013-02-22 00:00:00,2021-02-15 00:00:00,       ,              ,      
